url,filename
https://www.cvce.eu/recherche/unit-content/-/unit/5cc6b004-33b7-4e44-b6db-f5f9e6c01023/a777197e-0585-43d6-9354-8171c3c76c5c/Resources#d27938ef-7d39-4d32-b340-07fe7268e3c3_fr&overlay,hal-04293239
https://data.unhcr.org/en/situations/mediterranean,hal-04293239
https://doi.org/10.3406/homig.2000.3617.,hal-04293239
https://doi.org/10.3917/psy.038.0061.,hal-04293239
https://doi.org/10.1093/llc/fqz013.,hal-04293239
https://doi.org/10.4000/communication.13490.,hal-04293239
https://doi.org/10.1515/sem-2018-0141.,hal-04293239
http://psychclassics.yorku.ca/Ebbinghaus/index.htm.,hal-04293239
http://catalogue.bnf.fr/ark:/12148/cb45757214b.,hal-04293239
https://doi.org/10.1016/S0079-7421,hal-04293239
https://doi.org/10.1177/1750698008102049.,hal-04293239
https://books.openedition.org/editionsulm/8557.,hal-04293239
https://doi.org/10.1038/nrn1054.,hal-04293239
https://doi.org/10.1109/IV53921.2021.00013.,hal-04293239
https://doi.org/10.1515/sem-2019-0043.,hal-04293239
https://hal.inrae.fr/hal-02962579Submitted,hal-02962579
https://www.phenome-emphasis.fr/phenome_eng/,hal-02962579
https://cassandra.apache.org,hal-02962579
http://hadoop.apache.org,hal-02962579
https://doi.org/10.5281/zenodo.14366343.,hal-02962579
https://doi.org/10.1145/3543507.3583875Romaissa,hal-04129915
https://doi.org/10.1145/3543507.35838751,hal-04129915
https://www.lix.polytechnique.fr/~goga/datasets/policy_ads_www23.html.,hal-04129915
https://elections2022.imag.fr,hal-04129915
https://github.com/romaissalmh/elections2022.2,hal-04129915
https://elections2022.imag.fr.Secondly,hal-04129915
https://www.facebook.com/la.france.aux.urnes.2022WWW,hal-04129915
https://comparativeagendas.s3.amazonaws.com/codebookfiles/NYT_Front_Page_Policy_Agendas_Codebook_Updated_with_new_CAP_Codes.pdf.,hal-04129915
https://www.nytimes.com/2018/04/04/us/politics/cambridge-analytica-scandal-fallout.html/.,hal-04129915
https://digital-strategy.ec.europa.eu/en/policies/digital-services-act-package.,hal-04129915
https://www.forbes.com/sites/howardhomonoff/2020/12/08/2020-political-ad-spending-exploded-did-it-work/?sh=7e26d2633ce0.,hal-04129915
https://adstransparency.google.com/political?political&region=US.Online,hal-04129915
https://huggingface.co.,hal-04129915
https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000000341734.,hal-04129915
https://manifesto-project.wzb.eu/down/data/2021a/codebooks/codebook_MPDataset_MPDS2021a.pdf.,hal-04129915
https://www.facebook.com/ads/library/report/?source=archive-landing-page&country=FR.La,hal-04129915
https://www.facebook.com/ads/library/.,hal-04129915
https://adobservatory.org/?search_by=topic.,hal-04129915
https://www.electoralcommission.org.uk/i-am-a/voter/misc-campaigning/know-who-paying-misc-political-ads.,hal-04129915
https://www.prolific.co.,hal-04129915
https://www.qualtrics.com.,hal-04129915
https://intelligence.house.gov/social-media-content/.Exposing,hal-04129915
https://doi.org/10.25522/manifesto.mpds.2020b.A,hal-04129915
https://hal.inrae.fr/hal-02903070Submitted,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/li/.101093//jxberaa2765851451by/INRAEInstitutNationaldeRecherchepourl,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/li/.101093//jxberaa2765851451by/INRAEInstitutNationaldeRecherchepourl,hal-02903070
https://github.com/openalea-incubator/WheatFspm,hal-02903070
http://doi.org/10.5281/zenodo.3759714.and,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/li/.101093//jxberaa2765851451by/INRAEInstitutNationaldeRecherchepourl,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/lFig.,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/li/.101093Fig.,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/li/.101093//jxberaa2765851451by/INRAEInstitutNationaldeRecherchepourl,hal-02903070
https://iacademc.oup.comFig.,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/li/.101093//jxberaa2765851451by/INRAEInstitutNationaldeRecherchepourl,hal-02903070
https://iacademc.oup.comFig.,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/li/.101093Fig.,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/li/.101093//jxberaa2765851451by/INRAEInstitutNationaldeRecherchepourl,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/li/.101093//jxberaa2765851451by/INRAEInstitutNationaldeRecherchepourl,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/li/.101093//jxberaa2765851451by/INRAEInstitutNationaldeRecherchepourl,hal-02903070
https://iacademc.oup.com//jxbadvance-articedo/li/.101093//jxberaa2765851451by/INRAEInstitutNationaldeRecherchepourl,hal-02903070
